year,cik_number,mktcap
2018,0001539838,9386608041
2018,0001025378,10523887259
2018,0001530249,160240849
2018,0001674365,554046100
2018,0001553079,431487452
2018,0001603756,420135097
2018,0001564824,2201249613
2018,0001545654,1323858000
2018,0001640455,110200664
2018,0001547546,67746717
2018,0001547459,377736003
2018,0001547638,79358530
2018,0001538263,488505192
2018,0001549966,110412747
2018,0001541119,82670944
2018,0001549922,737237348
2018,0001563665,11679468
2018,0001550603,153328850
2018,0001598665,391560913
2018,0001552797,713559103
2018,0001553643,12674359
2018,0001557798,2325293
2018,0001567771,49169
2018,0001552800,289122379
2018,0001552845,7097706
2018,0001607716,454608892
2018,0001672013,1575194484
2018,0001520048,62040000
2018,0001521168,99224999
2018,0001524769,51892501
2018,0000073088,2991082905
2018,0000082166,1330021785
2018,0000915779,400712570
2018,0000879407,1687403773
2018,0001130464,3765206570
2018,0001174922,10755327214
2018,0001316644,53895018
2018,0001537561,67122303
2018,0001493212,342138111
2018,0001592058,969828332
2018,0001551739,47488153
2018,0001557746,302518446
2018,0001634117,337315013
2018,0001555039,468191656
2018,0001547635,66144048
2018,0001566826,17045089
2018,0001560672,128998627
2018,0001553023,5596528000
2018,0001555280,41097769000
2018,0001563568,19783184
2018,0001556364,159393323
2018,0001668370,11085723
2018,0001604464,1585820837
2018,0001551901,206601836
2018,0001423902,6071145011
2018,0001607678,546667913
2018,0001561743,371349183
2018,0000101830,23048140106
2018,0001569187,697766776
2018,0001562401,5873540060
2018,0001556727,167958914
2018,0001571776,283965915
2018,0001575793,148338265
2018,0001487918,141539939
2018,0001561894,1177305059
2018,0001565351,7036087
2018,0001570562,324572382
2018,0001559909,64347085
2018,0001568079,11938152
2018,0001655020,755847852
2018,0001563463,17458983
2018,0001692427,229104093
2018,0001610618,65215818
2018,0001564709,7374068
2018,0001628738,910148527
2018,0001561627,107905680
2018,0001567683,585199000
2018,0001437925,2094324
2018,0001553326,72230564
2018,0001568875,20936247
2018,0001617669,41236095
2018,0001571636,7876993
2018,0001571123,2876431000
2018,0001571283,2734577819
2018,0001637459,52484475000
2018,0001581545,31569070
2018,0001575965,6917275851
2018,0001649904,924960259
2018,0001572694,739383714
2018,0001717452,377734422
2018,0001253176,345342214
2018,0001573516,2470950910
2018,0001571949,42906760448
2018,0001576169,1461236248
2018,0001699150,4064698123
2018,0001574085,290332429
2018,0001574540,2922621529
2018,0001579010,9899177
2018,0001692415,19242431
2018,0001575051,423834962
2018,0001609351,1477422136
2018,0001576263,1379330400
2018,0001577368,1889838025
2018,0001282266,82100001
2018,0001578348,121859961
2018,0001579252,37531120
2018,0001594109,6966781149
2018,0001600438,1278831322
2018,0001578776,156516170
2018,0001578620,87456501
2018,0001640266,306034603
2018,0001582554,66869429
2018,0001580345,269277365
2018,0001580670,1027267109
2018,0001660334,209425414
2018,0001725057,4761478000
2018,0001599489,395689000
2018,0001582244,54695504
2018,0001583103,2920781365
2018,0001591165,9763322
2018,0001585583,378396890
2018,0001666134,2237710212
2018,0001595585,992873719
2018,0001513856,28237603
2018,0000225211,7956129
2018,0001587732,4181097061
2018,0001613859,5975114183
2018,0001590895,2802336874
2018,0001584770,13406704
2018,0001587987,329583519
2018,0001591670,141709965
2018,0000038984,11401157
2018,0001589061,25644582
2018,0001714899,1961813506
2018,0001589526,662379231
2018,0001694187,142416493
2018,0001596961,93979411
2018,0001590695,127195426
2018,0001607450,1383250
2018,0001590717,1548495203
2018,0001592016,193324790
2018,0001590976,860824176
2018,0001598428,389670000
2018,0001593538,2272681344
2018,0001591698,3099162558
2018,0001650664,1087681823
2018,0001592057,734780873
2018,0001592000,1720597000
2018,0001598968,4001007985
2018,0001624512,12206499
2018,0001604643,2024978129
2018,0001734713,1643924526
2018,0001599617,1262018000
2018,0001490873,1474285
2018,0001688126,213605910
2018,0001601046,10698394000
2018,0001636282,179476228
2018,0001594466,4478067985
2018,0001598924,1115995965
2018,0001627475,1925076875
2018,0001600422,28724644
2018,0001595097,334325385
2018,0001594555,32330364
2018,0001600033,528630202
2018,0001596967,1572556410
2018,0001597672,543799141
2018,0001701108,105816668
2018,0001679688,2294657450
2018,0001626971,107465258
2018,0001594012,3734336724
2018,0001609727,476517726
2018,0001651094,193523484
2018,0001533615,198185578
2018,0001599947,2346570154
2018,0001710155,2173718224
2018,0001627223,4828013000
2018,0001606498,2124320000
2018,0001497504,13378243
2018,0001602065,1345069062
2018,0001602706,152500000
2018,0001602078,213877853
2018,0001603793,7244884
2018,0001604950,69820526
2018,0001604416,520000000
2018,0001614806,227222046
2018,0001631569,534329510
2018,0001436161,23027042
2018,0001610466,3672751000
2018,0001620280,2786736996
2018,0001604627,416493491
2018,0001636651,59662958
2018,0001604778,8807624180
2018,0001604738,124077593
2018,0001600125,775533450
2018,0001606163,27934064
2018,0001606268,99515278
2018,0001616314,217940380
2018,0001718108,117370503
2018,0001694665,413317286
2018,0001173281,10446289
2018,0001625101,235834241
2018,0001612720,590618379
2018,0001651561,1304908045
2018,0001574186,71378029
2018,0001609702,8561035000
2018,0001565146,6559922
2018,0000023217,14583837324
2018,0000102729,2450716789
2018,0000885245,851932364
2018,0000036725,2409544000
2018,0000836157,1030228309
2018,0000070487,944430751
2018,0000793074,2103079776
2018,0000821189,50574720110
2018,0000928465,53560155
2018,0000879585,1142010193
2018,0000883980,9588195831
2018,0000935036,3209156786
2018,0001005757,1058843792
2018,0001059142,339595108
2018,0001067983,278255045566
2018,0001363958,32390936
2018,0001174850,464861717
2018,0001385818,9415718
2018,0001128353,1819035
2018,0001273685,831753551
2018,0001279363,11802579697
2018,0001303652,8586183360
2018,0001351636,337422075
2018,0001333274,680705313
2018,0001600890,46380333
2018,0001619227,2515116
2018,0001641751,389286
2018,0001615063,131056711
2018,0001610418,1036053985
2018,0001611110,21495463
2018,0001615165,73447455
2018,0001621832,70857037
2018,0001682639,28753638
2018,0001652133,440189119
2018,0001616543,458042448
2018,0001624326,25534346
2018,0001703497,8480692
2018,0001613665,1779326094
2018,0001614184,1403227557
2018,0001616262,56393294
2018,0001615418,1068912746
2018,0000891417,847333
2018,0001617227,120941292
2018,0001627857,2062152127
2018,0001302350,83056871
2018,0001617640,1822529165
2018,0001617291,27644743
2018,0001624826,1517156000
2018,0001618921,68039752093
2018,0000865752,27216863210
2018,0001619954,1018217114
2018,0001621434,1679041479
2018,0001590877,1503503087
2018,0001620393,823662189
2018,0000715788,20498917
2018,0001620533,1334046890
2018,0001622353,385971364
2018,0001621563,1384535610
2018,0001631596,1120699648
2018,0001631282,344308377
2018,0001622194,953639445
2018,0001634447,22081293
2018,0001624794,863456790
2018,0001631825,1213707000
2018,0001616741,64006736
2018,0001690334,240348744
2018,0001655759,415710003
2018,0001651407,49224662
2018,0001662524,2690280522
2018,0001690881,19671024
2018,0001614067,89881756
2018,0001647513,685288153
2018,0001633931,1592324550
2018,0001633978,3624540000
2018,0001641991,1294431000
2018,0001633651,3804552662
2018,0001637761,338037520
2018,0001635881,639913615
2018,0001645590,22442636000
2018,0001645460,97278025
2018,0001645666,450954023
2018,0001644903,36646143
2018,0001650505,1622538
2018,0001637558,261102970
2018,0001661998,838405507
2018,0001636222,1880513328
2018,0001637655,35910500
2018,0001646576,186019746
2018,0001638833,478647979
2018,0001641398,36397559
2018,0001641631,41273555
2018,0001635650,431938939
2018,0001680048,77215077
2018,0001640384,737876
2018,0001724521,478766628
2018,0001642453,237191394
2018,0001641489,46778194
2018,0001644440,1771685000
2018,0001642122,124705497
2018,0001653477,3512359000
2018,0001643953,57313445
2018,0001644963,57605657
2018,0001703056,4547093410
2018,0001644378,1408190213
2018,0001644406,1093119321
2018,0001655075,305799000
2018,0001651166,26013956
2018,0001648428,51434662
2018,0001650132,1775191505
2018,0001649096,232812702
2018,0001650962,1557831000
2018,0001723866,192925772
2018,0001650445,91114886
2018,0001656634,448641853
2018,0001675644,241038098
2018,0001653653,1414936530
2018,0001652106,86731062
2018,0001658566,2912116526
2018,0001659122,30621459
2018,0001657788,235425649
2018,0001656936,1872763883
2018,0001660280,2065107052
2018,0001660690,3923259000
2018,0001659166,22595932000
2018,0000711477,5685044
2018,0001611547,1899759284
2018,0000067517,174514494
2018,0000835011,961658406
2018,0000716006,106622992
2018,0000901842,66606277
2018,0001084961,725026183
2018,0001177702,1434219591
2018,0001633917,99088211000
2018,0001340736,1713847899
2018,0000863110,291680672
2018,0001410636,16392951925
2018,0000019745,1331575758
2018,0000084839,11823928065
2018,0000003499,1556395505
2018,0001604028,1475982394
2018,0001052100,1416002235
2018,0000882835,27566390072
2018,0000775368,9247931544
2018,0000812011,11164305229
2018,0000917520,3841596899
2018,0001050446,1204964827
2018,0001516479,259943813
2018,0001070412,2325109846
2018,0000940800,6731271
2018,0000887596,1935363340
2018,0000904979,212692959
2018,0001021162,950500845
2018,0000927066,8542359848
2018,0001017673,34107189
2018,0000934648,664343817
2018,0001034670,6117033292
2018,0001144216,9995669
2018,0001211805,22998280
2018,0001145057,1113989088
2018,0001262104,277087348
2018,0001162556,51005636
2018,0001212458,4580042209
2018,0001405073,82409818
2018,0001428529,17675922
2018,0001277998,10350000
2018,0001601712,16861445352
2018,0001260221,19593662134
2018,0001282977,500371280
2018,0001131903,271073
2018,0001605301,134166333
2018,0001328792,29965458
2018,0001457612,24844329
2018,0001380509,1297111258
2018,0001396814,1768733634
2018,0001437479,98733671
2018,0001426506,5598024
2018,0001442236,20826201
2018,0000063754,18265172550
2018,0000927355,131006632
2018,0000034903,8718805349
2018,0000890605,39400340
2018,0000902791,422567918
2018,0000070415,208886712
2018,0000012239,5497118
2018,0000310522,1227572755
2018,0000102109,3099269
2018,0001026214,689062264
2018,0001120193,13373974561
2018,0000702165,40726759579
2018,0000704051,2340912462
2018,0000353184,61114554
2018,0001046311,4007108487
2018,0001535929,6242418848
2018,0000707511,19907034
2018,0000749647,26411885
2018,0000887936,2558110523
2018,0000712771,595471448
2018,0000879526,732927894
2018,0000763907,112784890
2018,0000771856,47690870
2018,0000884650,265619
2018,0000824410,1113312857
2018,0000826675,341420288
2018,0000832090,69397979
2018,0000831001,131014481205
2018,0000845877,552273509
2018,0000851968,8678308539
2018,0001000683,10259302
2018,0000855874,163090953
2018,0000868271,101515184
2018,0000886346,904800322
2018,0000890066,29351658
2018,0000889608,739372
2018,0000907254,1067172028
2018,0001089815,1636359
2018,0000944480,41649514
2018,0000929545,81902345
2018,0000936468,74474021000
2018,0000943064,12360148
2018,0001003986,93763689
2018,0001035092,185377686
2018,0001013934,2462267065
2018,0001082554,4746643751
2018,0001336917,3315169999
2018,0001032033,3620346866
2018,0001060244,22995604
2018,0001034760,35054041
2018,0001381668,4208388692
2018,0001048286,37033105000
2018,0001047335,1195048730
2018,0001047884,397796281
2018,0001050441,1673121444
2018,0001065332,830785308
2018,0001419536,154527157
2018,0001316835,1251649678
2018,0001103795,21770499
2018,0001057352,12285850813
2018,0001067873,4534891
2018,0001065059,12899211
2018,0001070336,220399715
2018,0001288359,54794050
2018,0001089511,76587091
2018,0001075607,2290361363
2018,0001067839,74130207321
2018,0001318484,263586660
2018,0000791908,106103086
2018,0001553404,136480317
2018,0001300734,35673241
2018,0001235468,203982272
2018,0001103601,4558127402
2018,0001278021,7943692003
2018,0001116132,13443964971
2018,0001113169,22217241646
2018,0001320869,12423731
2018,0001103982,58197030000
2018,0001137411,23088456000
2018,0001158324,2100993245
2018,0001428336,3889307702
2018,0001278752,1047503376
2018,0001070750,12370181065
2018,0000104889,2778681094
2018,0000029905,10382302774
2018,0000104894,1836458046
2018,0000010329,215640555
2018,0001101250,587600000
2018,0001077688,344126301
2018,0000102037,1438951913
2018,0000013573,56553471
2018,0000102752,325453879
2018,0000074208,10633766111
2018,0001032220,4179332841
2018,0000794619,1438773673
2018,0000354963,2192970838
2018,0000874761,9576821572
2018,0000803578,1862434
2018,0000847538,100590308
2018,0000715957,46911588634
2018,0000719402,96179262
2018,0001000230,36549540
2018,0000740971,113153971
2018,0000797465,6334556
2018,0001113026,28491763
2018,0000740806,98718090
2018,0000741516,255419968
2018,0001083643,72382176
2018,0000078890,3272345359
2018,0000016058,4162751902
2018,0000796534,253478995
2018,0000906163,8809589654
2018,0000850429,526171729
2018,0001239819,93586941
2018,0000883948,1862856115
2018,0000880641,107253724
2018,0000913341,186327635
2018,0000915913,8185287525
2018,0000924095,119722
2018,0000075252,394161695
2018,0001006837,118205836
2018,0000927628,35803693176
2018,0000924719,38243931
2018,0000939930,216944702
2018,0001008579,42903784
2018,0001023198,15492320
2018,0001022408,1205137874
2018,0001170010,10562410762
2018,0001031233,42274483
2018,0001034594,97032361
2018,0001420800,2449468439
2018,0001495240,187598576
2018,0000735214,87774524
2018,0001069533,213328916
2018,0001069878,3487651722
2018,0001441683,751171982
2018,0001096343,14412960572
2018,0001104506,1011423796
2018,0001143513,264108541
2018,0001158449,11477845483
2018,0001109189,101994714
2018,0001341439,190725668343
2018,0001177490,28224600
2018,0000203596,2003207369
2018,0000726854,1040161244
2018,0000729986,3210052841
2018,0000756862,61496158
2018,0000764156,23048723
2018,0000811808,240874131
2018,0000859070,512663440
2018,0000925173,46854315
2018,0001113336,20453295
2018,0001366527,911450587
2018,0001365916,255597044
2018,0001288855,5441010
2018,0000018255,336405924
2018,0000060667,77975155440
2018,0000764401,684785536
2018,0000729284,60599220
2018,0000878927,10095325231
2018,0000050493,484133819
2018,0000070858,241821804739
2018,0000092230,33383247248
2018,0000317540,1266749904
2018,0000723603,367905646
2018,0000720858,333329775
2018,0001010612,1057983978
2018,0000811589,970958444
2018,0000751364,7719928430
2018,0000798941,4074108069
2018,0000703904,273647370
2018,0000883241,13303093038
2018,0000895419,4790269219
2018,0000911649,135040468
2018,0001046995,46516110
2018,0000898171,37421848
2018,0000899715,1898800163
2018,0000912764,29909952
2018,0000916076,10778323680
2018,0000921082,4004001881
2018,0001015155,23085971
2018,0001094738,4245494
2018,0001043509,422724077
2018,0001124105,94267651
2018,0001064025,29684987
2018,0001085175,21486906
2018,0001093672,146643956
2018,0001178253,23107954
2018,0001514416,525624551
2018,0001169652,309994264
2018,0001333493,746769082
2018,0000278166,1069325538
2018,0001290658,9345666
2018,0000806592,9482558
2018,0001305773,22651610
2018,0001444380,1172771761
2018,0001368514,110779476
2018,0001370755,766418213
2018,0001403676,17372606
2018,0001425292,385162108
2018,0000091767,5302857483
2018,0000108385,1127124277
2018,0000095953,146028599
2018,0000754737,6814642202
2018,0000764581,124005175
2018,0000764038,2189799913
2018,0001519401,283579169
2018,0000818677,83595255
2018,0000887730,980642160
2018,0000918965,1030558109
2018,0001049606,169247927
2018,0000932781,148243869
2018,0001007273,100353794
2018,0000870385,667852251
2018,0001097631,1945096
2018,0001126961,77414985
2018,0001286613,78853736
2018,0001266585,741410708
2018,0001361113,1558683363
2018,0001345126,745754989
2018,0000027904,34212374226
2018,0000040987,14091824901
2018,0000216085,356391266
2018,0000033185,11229156590
2018,0000025475,219919779
2018,0000021344,201545927000
2018,0000025895,52232398
2018,0000092122,45188789117
2018,0000075288,1309711255
2018,0000008177,48654087
2018,0000019411,1379871145
2018,0000713425,359831560
2018,0000018349,3722869461
2018,0000004977,34683888004
2018,0000758743,6417980
2018,0000701869,521124114
2018,0000822662,709569784
2018,0000353386,54786165
2018,0000715787,848166669
2018,0000351569,1504353918
2018,0000711669,123295660
2018,0000721683,14830667019
2018,0000742278,2120056650
2018,0000750556,22661945577
2018,0000897078,2895803
2018,0000813640,21631968
2018,0000799698,15096510
2018,0000806517,87400247
2018,0000857855,1699790045
2018,0000891532,28050945
2018,0000895051,383054816
2018,0000880266,4358079656
2018,0000320340,113928406
2018,0000913277,302083909
2018,0000924515,594625
2018,0000915840,353578281
2018,0000943033,46423652
2018,0000944468,244050412
2018,0001007330,223656983
2018,0001279756,36170057
2018,0001023024,533340015
2018,0001047446,31497847
2018,0001042776,2187449489
2018,0001464343,55970731
2018,0001056696,2770085662
2018,0001285550,17305125
2018,0001074369,11547868
2018,0001090009,238930157
2018,0001090727,67804014000
2018,0001101396,125955644
2018,0001100644,11356736
2018,0001133798,456504
2018,0001123360,16316471501
2018,0001129155,583375582
2018,0001128928,3895234328
2018,0001144215,6141267408
2018,0000862022,21600001
2018,0000004187,9080809
2018,0000745308,799050692
2018,0000023795,289617195
2018,0000051548,1034932501
2018,0000085961,2556192722
2018,0000105016,4468940521
2018,0000079282,7695033707
2018,0000012040,52042116
2018,0000003545,277158540
2018,0000064472,147068288
2018,0000006207,58715604
2018,0000066388,9267255
2018,0000076149,17146800
2018,0000072205,89095813
2018,0000072444,13425435
2018,0000319016,36751883
2018,0000067215,1816775617
2018,0000720005,10524943208
2018,0000350737,30629266
2018,0000790703,3568696904
2018,0000311817,13986267
2018,0000314227,14293398
2018,0000313616,72277088658
2018,0000720762,10270965
2018,0000315858,455986117
2018,0000704366,13222
2018,0000714256,7726400
2018,0000730708,1229957407
2018,0000744452,44866964
2018,0000726601,395928257
2018,0000849145,13294445
2018,0000897429,720459896
2018,0000784199,1049137789
2018,0000753308,83076448072
2018,0000789460,1439416620
2018,0000784539,70286749
2018,0000069891,4118343877
2018,0000800240,1411770352
2018,0001024795,1061003604
2018,0000943535,897894
2018,0000809708,254900226
2018,0000825202,150422407
2018,0000913760,913570240
2018,0001075857,1022087
2018,0000844887,541575
2018,0000914139,4037768
2018,0000922247,69876667
2018,0000917491,701159999
2018,0000910606,9942922685
2018,0000909112,461744776
2018,0000930420,805936945
2018,0000812306,1373156
2018,0000940944,10798671449
2018,0001174940,25277176
2018,0001041588,244
2018,0001299139,994136
2018,0001057060,573439941
2018,0001071840,101256509
2018,0001210708,43263927
2018,0001305323,190267494
2018,0001273636,67008984
2018,0001094032,1036210
2018,0001374567,3378819
2018,0001102266,2012578216
2018,0001138978,207881743
2018,0001165320,41969045
2018,0001229146,57413168
2018,0000014693,17474794388
2018,0000020212,3308590066
2018,0000029534,30242213679
2018,0000049071,38837141684
2018,0000921557,723750158
2018,0001073475,54380876
2018,0000350852,702387425
2018,0001000232,135183998
2018,0000722830,2717403980
2018,0001044480,63128100
2018,0000740260,20885446171
2018,0000868857,5251085357
2018,0000835324,746045626
2018,0001358356,85815480
2018,0000901491,1255677549
2018,0000887919,217964039
2018,0000892157,37544251
2018,0000864240,16690581
2018,0001041550,88367735
2018,0001275014,330450123
2018,0001374535,1620683480
2018,0001294206,18502820
2018,0001297341,71356150
2018,0001401257,450859491
2018,0001376139,3466295008
2018,0001422143,535593229
2018,0001509589,424643241
2018,0001577791,254887532
2018,0001587246,67136743
2018,0001615346,291317665
2018,0001621697,390963112
2018,0001657853,1206946124
2018,0001675820,1166153051
2018,0001679273,9322193000
2018,0001688568,17252519381
2018,0001693415,338565675
2018,0001703644,783515929
2018,0001592480,937627274
2018,0000029332,11013497
2018,0000018498,911289532
2018,0000724571,108537283
2018,0000036966,4263087409
2018,0000792987,688257503
2018,0000277948,50833524000
2018,0000918541,282519231
2018,0000704415,998601238
2018,0000912728,1601745562
2018,0000821130,2746410063
2018,0000703329,180506172
2018,0001038773,254565124
2018,0000719264,221301498
2018,0001649749,1075709634
2018,0001056285,151702580
2018,0000923571,184070107
2018,0001519751,5371971000
2018,0000858339,4547487044
2018,0000882796,884803192
2018,0001095565,780658615
2018,0000877860,3190118523
2018,0000866787,20273316497
2018,0000899749,3561748395
2018,0000915389,10219121000
2018,0000912595,10894273954
2018,0000919956,15447690
2018,0000924822,307375992
2018,0000005513,6426830541
2018,0001000623,770724624
2018,0001036124,21728226
2018,0001045689,17835489
2018,0001048911,66568651063
2018,0001067294,3494445733
2018,0001070985,2116088087
2018,0001087294,93631570
2018,0001157075,54716075
2018,0001115055,3590675129
2018,0001287498,227083566
2018,0000794685,1285773542
2018,0001137391,406761784
2018,0001396167,151958867
2018,0001281761,13833183930
2018,0000320335,8313106099
2018,0000701288,1373040448
2018,0000704561,49539184
2018,0000717806,50058859
2018,0000799850,368759509
2018,0000785161,6103874088
2018,0000750574,115364860
2018,0000926282,511763620
2018,0000884269,50565746
2018,0000865058,32878040
2018,0000925963,2399219
2018,0000946453,9068468
2018,0001127703,2175483291
2018,0001196869,39796285
2018,0001176197,63912856
2018,0000804123,162218272
2018,0001074686,34228740
2018,0000813623,91543060
2018,0000892992,145639794
2018,0001074687,28559133
2018,0000065433,203282776
2018,0000863900,83797785
2018,0001134440,8066370220
2018,0000033934,250818508
2018,0001169717,139725000
2018,0001590687,35047697
2018,0001174610,847815857
2018,0001168562,6152417720
2018,0001353615,175527995
2018,0001383055,94896002
2018,0001299939,2683169802
2018,0000884940,54544939
2018,0000036146,1922475541
2018,0000016160,2051351185
2018,0000812128,2247026477
2018,0001075706,102995130
2018,0000715072,1772011203
2018,0000750577,2951016029
2018,0000770460,56846639
2018,0000928022,1477001998
2018,0000947559,448835948
2018,0001137360,10584069302
2018,0001064642,2197453609
2018,0001100663,169498162546
2018,0001161966,881220020
2018,0001329377,4376190621
2018,0001383149,29386000
2018,0001383151,503910015
2018,0000052848,8620243002
2018,0000734383,31126154773
2018,0000036405,94555596403
2018,0000857489,53688420127
2018,0001734342,339756065
2018,0000873860,179442653
2018,0000923796,2399389114
2018,0000832429,111674880
2018,0000880242,31742704
2018,0000909108,524799792
2018,0000891166,1324881962
2018,0001069996,254466925
2018,0000893949,2950873332
2018,0000046619,4472327915
2018,0001168164,3126659037
2018,0001396536,10475685
2018,0000943184,59083285
2018,0001061164,2300206
2018,0001017110,332539
2018,0001006281,46144599
2018,0001012100,5467271344
2018,0001040130,470951935
2018,0001016125,7656924113
2018,0001029730,462395198
2018,0001058786,14393176
2018,0001034054,18345609471
2018,0001060391,23398290482
2018,0001057379,472586965
2018,0001045309,4348293883
2018,0001096275,3695108
2018,0001058307,149843
2018,0001228391,36452264
2018,0000015615,3191210573
2018,0001079297,11035405
2018,0001388319,6049232
2018,0000059440,1371099402
2018,0001362516,6481370
2018,0001171825,4041035509
2018,0001289496,9120714
2018,0001164888,13716545
2018,0001142790,11890970
2018,0001276919,64061000
2018,0001315399,194579071
2018,0001608638,534380213
2018,0001434316,828855202
2018,0001287480,301044526
2018,0001030469,844297942
2018,0001171662,382328249
2018,0001057706,1868271341
2018,0000763901,4738645834
2018,0001527383,115206817
2018,0001555074,48483622
2018,0001559865,2087678723
2018,0001319183,54991683
2018,0001018164,214829349
2018,0000797542,3743338
2018,0001145255,108148102
2018,0000894871,17151691
2018,0001020214,687944262
2018,0001475348,510019789
2018,0000887733,437710677
2018,0001737372,767683
2018,0001013606,74072825
2018,0000930236,1279207038
2018,0001108236,81867485
2018,0001001233,1172026021
2018,0001048477,15161988598
2018,0001367083,11255186
2018,0001083922,9702168
2018,0001406666,518019128
2018,0001114927,130007124
2018,0001389545,13204905
2018,0001176373,1111572494
2018,0001576940,530897793
2018,0001301501,59293660
2018,0001301838,1557689
2018,0001378950,31837973
2018,0001492168,1720083
2018,0001499717,7672978
2018,0001510518,2088099
2018,0001131251,27745878
2018,0000811780,24069966
2018,0001586468,1123569
2018,0000353254,2692793
2018,0000854164,9583852
2018,0001094735,17077121
2018,0000926967,3589698
2018,0001103759,803664
2018,0001486297,393750
2018,0001093984,2024853
2018,0001117705,29298
2018,0000003270,79059660
2018,0001096337,2000000
2018,0001306317,205684
2018,0001061040,329219
2018,0001158947,14769997
2018,0001472174,17195081
2018,0000932276,10716547
2018,0000939652,12817737
2018,0001388994,327047
2018,0001486095,3063898
2018,0000007332,1982157287
2018,0000100493,17616112774
2018,0000728535,10114455258
2018,0000717423,4047785208
2018,0000028917,1478436005
2018,0000090498,2227273557
2018,0000104169,278411076774
2018,0000883945,125176223
2018,0000798287,235406570
2018,0000894405,880143400
2018,0001331520,2825714789
2018,0000887905,1652892810
2018,0001178879,1813397046
2018,0001200375,902068878
2018,0001172222,1304746322
2018,0001360886,466099461
2018,0001216128,33126899
2018,0001303313,2945387936
2018,0001402436,11313932523
2018,0001435163,38028174
2018,0001436425,335596970
2018,0000352955,20027124
2018,0000350403,6537953
2018,0000098222,521546179
2018,0000010048,14733345
2018,0000018926,16371987528
2018,0000073887,39735986
2018,0000003116,425419158
2018,0000099249,35246218
2018,0000819689,7596750
2018,0001324272,700296511
2018,0001175454,22815847754
2018,0001009672,96479242
2018,0001288403,573313632
2018,0000071829,623848799
2018,0001031623,108900852
2018,0000866643,81723447
2018,0001516912,805011732
2018,0000885508,195781589
2018,0000065984,15590910390
2018,0001591763,5861466000
2018,0000933141,3570370502
2018,0001022243,31151209
2018,0001131227,54137303
2018,0001090425,5886207445
2018,0001227500,556692499
2018,0001275477,27115762
2018,0001388410,14595511
2018,0000083350,30999490
2018,0000107263,26692450860
2018,0001040829,3423423638
2018,0000046765,7492061597
2018,0000031667,65992501
2018,0000732834,15112096550
2018,0000072207,8960590762
2018,0000060714,157973794
2018,0000315131,309563504
2018,0000916314,100838706
2018,0000350698,3210329352
2018,0000797564,201959
2018,0000760498,1634409181
2018,0000887396,3122210
2018,0000793306,13170617
2018,0000798949,771948454
2018,0000823768,37940621022
2018,0000874292,14531664
2018,0000866273,511748793
2018,0000868611,1294033762
2018,0000875357,4798294259
2018,0000895126,2007972236
2018,0001325618,267453335
2018,0001092570,490356
2018,0001375195,2762947
2018,0001017655,3526544
2018,0001021635,7827509151
2018,0001161154,25981582153
2018,0001039684,22192951998
2018,0000874499,1135128493
2018,0001136294,43391405
2018,0001106213,4221880
2018,0001083706,593643
2018,0001086600,2257318081
2018,0001106644,11217378
2018,0001090012,10553228429
2018,0001346980,189839635
2018,0001126975,13020816143
2018,0001157647,294331002
2018,0001169483,145562423
2018,0001295923,53667502
2018,0001406588,722516
2018,0000904163,3420904473
2018,0000031978,2039887547
2018,0001130310,14148632626
2018,0000016099,59597356
2018,0000109177,3990700446
2018,0000828916,3183737376
2018,0000089089,7285105717
2018,0000316300,410314
2018,0000039092,53762436
2018,0000092380,26136010139
2018,0000754811,21051885
2018,0000897077,907371382
2018,0000096021,35578296947
2018,0000094344,982868908
2018,0001012019,1049939053
2018,0000039263,5623241320
2018,0000002178,162504576
2018,0000318833,440568164
2018,0001035002,31810389421
2018,0000935494,6009791257
2018,0000056047,4032573797
2018,0000842295,9031342
2018,0000320575,96203898
2018,0000799165,77549502
2018,0000844965,211193496
2018,0000315709,2275736779
2018,0001042893,1074390572
2018,0000863436,925785353
2018,0001227652,36397765
2018,0001068851,6861089010
2018,0000884144,76186679
2018,0000843006,45907233
2018,0000831259,14939537684
2018,0000876523,550988422
2018,0000860131,47312354
2018,0000867665,181599727
2018,0000898770,59342658
2018,0001033905,1030243989
2018,0001038277,26525405
2018,0001013706,30699427
2018,0001112920,80497841
2018,0001038074,3400524826
2018,0001029199,5278746546
2018,0001025953,2185415
2018,0001093207,41261959
2018,0001014052,6030138
2018,0001050915,4395524788
2018,0001085869,738626564
2018,0001077183,1178468943
2018,0001110805,2240461008
2018,0001044435,69603154
2018,0001126956,3726711871
2018,0001141788,1645268
2018,0001169445,353558329
2018,0001382821,1289175403
2018,0001310488,83176364
2018,0001280784,1068886309
2018,0001323468,554127651
2018,0001389050,968733134
2018,0001437557,98592615
2018,0001465470,62636983
2018,0000313364,20224401
2018,0000099780,3012288485
2018,0000033002,553837915
2018,0000097517,4210845060
2018,0000097476,90771335991
2018,0000022444,2527502855
2018,0000082020,397434073
2018,0000034285,465154
2018,0000036029,3906860857
2018,0000008947,1200532542
2018,0000048039,8857697836
2018,0000017313,362590436
2018,0000065759,20626520
2018,0000007039,191225343
2018,0000802481,3861690078
2018,0001017907,43004378
2018,0000723125,60913254661
2018,0001058867,353839464
2018,0000731802,10442886317
2018,0000006201,14789271058
2018,0000705432,1116328063
2018,0000736012,50477683
2018,0000703351,2087440527
2018,0001014763,10521232
2018,0000883569,777935433
2018,0000766701,606488533
